complex_id,slope_mean_100m,slope_median_100m,slope_stdev_100m,slope_min_100m,slope_max_100m,slope_range_100m,slope_mean_150m,slope_median_150m,slope_stdev_150m,slope_min_150m,slope_max_150m,slope_range_150m,slope_mean_200m,slope_median_200m,slope_stdev_200m,slope_min_200m,slope_max_200m,slope_range_200m,slope_mean_300m,slope_median_300m,slope_stdev_300m,slope_min_300m,slope_max_300m,slope_range_300m,school_pc1,straight_dist_m,walk_dist_m,walk_time_min,avg_daily_ridership,station_zone_ord,MDD,CV
46,12.1680990854899,12.2609539031982,0.193612895059194,11.8985967636108,12.3447465896606,0.446149826049805,11.9207860098945,12.0174961090088,0.335476212305693,11.3343706130981,12.3447465896606,1.0103759765625,11.9742655158043,12.1374607086182,0.376389184347024,11.1274490356445,12.4517688751221,1.32431983947754,12.0416009357997,12.1722345352173,0.470490817608392,11.1274490356445,13.1238975524902,1.9964485168457,0.0671918812695998,433.7,542.1,7,16961.0,2,0.2294572328910366,0.15103439499446467
48,12.1333136558533,12.0844469070435,0.689010177965719,11.2404632568359,13.1238975524902,1.8834342956543,11.9580372571945,11.7958726882935,0.538041926296395,11.2404632568359,13.1238975524902,1.8834342956543,11.9029493927956,11.8676805496216,0.506541461326888,10.9299840927124,13.1238975524902,2.19391345977783,12.3274892807007,12.0010185241699,1.37799954988707,10.9299840927124,17.8484516143799,6.91846752166748,0.0671918812695998,469.6,587.0,8,16961.0,2,0.14454277286135683,0.10449116627741377
49,12.5327281951904,12.5286455154419,0.0611794824831567,12.4599237442017,12.6096153259277,0.149691581726074,12.5895970662435,12.5286455154419,0.215709729060587,12.3473033905029,13.0956735610962,0.748370170593262,12.5811777114868,12.5691304206848,0.18472672791412,12.3473033905029,13.0956735610962,0.748370170593262,12.5315066225388,12.5257258415222,0.211981585024802,12.1694049835205,13.0956735610962,0.926268577575684,0.2143461003739376,653.6,817.0,11,16961.0,3,0.19354838709677413,0.18102332077468974
57,14.1471762657166,13.6253108978271,2.26423610927267,11.5668563842773,17.7712268829346,6.20437049865723,13.5443949169583,13.3332662582397,2.05398483292447,11.0366125106812,17.7712268829346,6.73461437225342,13.3745933771133,12.8548703193665,1.95808707292928,11.0366125106812,17.7712268829346,6.73461437225342,13.2349555299089,12.7201814651489,2.59807600509036,9.20910835266113,21.4704723358154,12.2613639831543,-0.1688411778833142,225.3,281.6,4,13913.0,1,0.23639786255657588,0.07631821066765385
58,12.3345537185669,12.6328363418579,0.484910533435874,11.6506433486938,12.7201814651489,1.06953811645508,12.6553292274475,12.7247862815857,0.629566148108833,11.6506433486938,13.607105255127,1.95646190643311,13.0697204470634,12.7597055435181,1.06233854493514,11.6506433486938,16.0469493865967,4.39630603790283,13.749843106951,13.214994430542,2.06864982413611,11.2930030822754,21.1865253448486,9.89352226257324,-0.0508246483068572,444.2,555.3,7,13913.0,2,0.4197313845123253,0.2214267447486892
60,13.6769529978434,13.3332662582397,1.81116300130787,11.6506433486938,16.0469493865967,4.39630603790283,13.8948216438293,13.1264934539795,1.8887825724872,11.6506433486938,17.7712268829346,6.12058353424072,13.3079636096954,12.8548703193665,1.55495673285012,11.5668563842773,17.7712268829346,6.20437049865723,13.6036267961775,13.1313676834106,1.99061730369597,10.91077709198,19.0470409393311,8.13626384735107,-0.0508246483068572,326.4,407.9,6,13913.0,2,0.21739130434782614,0.05209112720823535
61,12.3395963668823,12.3249940872192,0.470307841499167,11.7478456497192,13.1238975524902,1.376051902771,12.6312670177884,12.1209411621094,1.29871645292854,11.7478456497192,16.1271190643311,4.37927341461182,12.5971352032253,12.0609798431396,1.29497921516956,11.5674676895142,16.1271190643311,4.55965137481689,13.5518489786097,12.0174961090088,3.44518771309715,10.9299840927124,24.9206409454346,13.9906568527222,0.0671918812695998,579.3,724.1,10,16961.0,2,0.3131723477892432,0.20558319952945137
63,12.6610245704651,12.6786403656006,0.039077689912588,12.5946731567383,12.6921443939209,0.0974712371826172,12.6990925470988,12.6862783432007,0.222960642174684,12.2126789093018,13.0956735610962,0.882994651794434,12.7223760380464,12.6862783432007,0.204622451501307,12.2126789093018,13.0956735610962,0.882994651794434,12.4741403307234,12.6596956253052,0.749427404243207,8.79238414764404,13.2240238189697,4.43163967132568,0.2143461003739376,884.8,1106.0,14,16961.0,3,0.43421615282335424,0.2051002677037336
66,12.460994720459,11.9988927841187,0.746643866910298,11.869815826416,13.5142755508423,1.64445972442627,12.9247399568558,11.9673433303833,2.33525126329777,10.4007215499878,18.6320056915283,8.23128414154053,13.6755343119303,12.7321977615356,2.62637103644942,10.4007215499878,18.6320056915283,8.23128414154053,13.05782626697,12.7321977615356,4.80401708133799,2.07555222511292,25.7209968566895,23.6454446315765,-0.1688411778833142,54.1,67.6,1,13913.0,1,0.2945921985815604,0.0763642633913857
68,13.737152338028,12.6920456886292,2.42842406139523,11.7932910919189,17.7712268829346,5.97793579101562,14.4640742407905,13.5142755508423,2.57539108432974,11.7932910919189,18.6320056915283,6.83871459960938,14.0175254940987,12.6260080337524,3.15319711060362,10.4007215499878,21.4704723358154,11.0697507858276,13.9008484337781,12.7321977615356,4.28598201674931,2.4635865688324,25.7209968566895,23.2574102878571,-0.1688411778833142,113.8,142.3,2,13913.0,1,0.14475138121546957,0.18186076267099713
77,17.0682284832001,16.2737708091736,2.71936137494601,14.5388469696045,21.1865253448486,6.64767837524414,17.7501146528456,15.8629455566406,5.00627364950729,11.7791900634766,27.4389305114746,15.659740447998,17.3260079065959,15.8629455566406,4.76323293936689,11.7791900634766,27.4389305114746,15.659740447998,16.5961234228952,13.607105255127,5.91449487062653,11.2930030822754,32.2828178405762,20.9898147583008,-0.1688411778833142,610.7,763.4,10,13913.0,2,0.32428848293657386,0.12752141850379425
78,12.5575408935547,12.5444779396057,0.0560521360459347,12.4966259002686,12.6445817947388,0.147955894470215,12.5568073987961,12.605152130127,0.133685080879213,12.243968963623,12.6764764785767,0.432507514953613,12.5895724892616,12.6443681716919,0.168440472674151,12.1756925582886,12.8493356704712,0.673643112182617,12.5973010624156,12.6443681716919,0.30950121795997,11.5362424850464,13.4568271636963,1.9205846786499,0.2143461003739376,891.8,1114.8,14,16961.0,3,0.15280837388285476,0.22320905414556902
84,12.2534818649292,12.2585544586182,0.0526873771420318,12.1756925582886,12.3211259841919,0.14543342590332,12.1789869070053,12.2098307609558,0.327652583923029,11.5362424850464,12.7916421890259,1.25539970397949,12.2728033746992,12.2595100402832,0.341106247259422,11.5362424850464,12.7916421890259,1.25539970397949,12.2313925606864,12.3130350112915,0.498532209102407,11.1685962677002,13.4568271636963,2.28823089599609,0.0671918812695998,833.4,1041.7,14,16961.0,3,0.15662650602409636,0.1042741705499568
86,12.6434268951416,12.644154548645,0.0981906964251881,12.5228061676025,12.7633199691772,0.240513801574707,12.6388621330261,12.6644611358643,0.0935911502954536,12.4966259002686,12.7633199691772,0.266694068908691,12.6637521107992,12.6596956253052,0.135367052762355,12.3799810409546,12.9022092819214,0.522228240966797,12.6325085231236,12.6596956253052,0.262534933709766,12.1756925582886,13.4568271636963,1.28113460540771,0.2143461003739376,996.7,1245.9,16,16961.0,4,0.2275902684700054,0.15638316204960462
88,12.2049433390299,12.2731399536133,0.13183941836147,12.0205640792847,12.3211259841919,0.300561904907227,12.1158303154839,12.1756925582886,0.305171097246438,11.5362424850464,12.6424608230591,1.1062183380127,12.0837346806246,12.1756925582886,0.449779904419612,11.1685962677002,12.7916421890259,1.62304592132568,12.1769232621064,12.2458801269531,0.495893324163125,11.1685962677002,13.4568271636963,2.28823089599609,0.0671918812695998,855.3,1069.2,14,16961.0,3,0.12657317511686453,0.15188772990865781
90,13.920539855957,13.7837681770325,0.807745332576971,13.0841636657715,15.0304594039917,1.94629573822021,15.2980529997084,13.9273710250854,3.39368800042198,12.4472427368164,23.3636684417725,10.9164257049561,14.9688095365252,14.0957345962524,2.92840098020227,12.4472427368164,23.3636684417725,10.9164257049561,16.3800337820342,14.8770236968994,3.654743412918,11.7791900634766,25.7209968566895,13.9418067932129,-0.1688411778833142,407.3,509.1,7,13913.0,2,0.21917808219178084,0.07466873784234236
91,11.8063735961914,11.885338306427,0.238936176878232,11.434253692627,12.0205640792847,0.586310386657715,11.7326028347015,11.7795577049255,0.296723575479182,11.1685962677002,12.0695190429688,0.900922775268555,11.7707799911499,11.7503967285156,0.307711616211509,11.1685962677002,12.3211259841919,1.1525297164917,11.9612366171444,11.8167386054993,0.490800752648096,11.1274490356445,13.2224273681641,2.09497833251953,0.0671918812695998,846.7,1058.4,14,16961.0,3,0.029265351163486494,0.03977224038057299
